,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
240,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,20,20
241,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,500,20
242,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,500,500
243,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,2000,20
244,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,2000,500
245,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TheilSenRegressor,2000,2000
246,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,20,20
247,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,500,20
248,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,500,500
249,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,2000,20
250,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,2000,500
251,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,TweedieRegressor,2000,2000
252,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,20,20
253,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,500,20
254,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,500,500
255,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,2000,20
256,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,2000,500
257,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__all__,2000,2000
258,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,20,20
259,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,500,20
260,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,500,500
261,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,2000,20
262,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,2000,500
263,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__builtins__,2000,2000
264,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,20,20
265,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,500,20
