,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
161,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,2000,2000
162,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,20,20
163,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,500,20
164,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,500,500
165,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,2000,20
166,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,2000,500
167,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDRegressor,2000,2000
168,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TheilSenRegressor,20,20
169,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TheilSenRegressor,500,20
170,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TheilSenRegressor,500,500
171,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TheilSenRegressor,2000,20
172,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,20,20
173,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,500,20
174,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,500,500
175,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,2000,20
176,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,2000,500
177,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,TweedieRegressor,2000,2000
